# GW150914 time-1126259462.44 (s),H1_data_whitened,L1_data_whitened,H1_template_whitened,L1_template_whitened
 -0.199766, -1.785543,  0.518943,  0.017871,  0.017871
 -0.199522, -2.215131,  0.470561,  0.054134,  0.054134
 -0.199277, -2.425469,  0.410229,  0.090960,  0.090960
 -0.199033, -2.373615,  0.337342,  0.125060,  0.125060
 -0.198789, -2.056279,  0.250043,  0.153300,  0.153300
 -0.198545, -1.514178,  0.145231,  0.173036,  0.173036
 -0.198301, -0.826774,  0.019794,  0.182393,  0.182393
 -0.198057, -0.097415, -0.127246,  0.180468,  0.180468
 -0.197813,  0.567929, -0.292225,  0.167426,  0.167426
 -0.197568,  1.082692, -0.464687,  0.144486,  0.144486
 -0.197324,  1.396365, -0.626448,  0.113775,  0.113775
 -0.197080,  1.501460, -0.752856,  0.078090,  0.078090
 -0.196836,  1.429582, -0.816791,  0.040590,  0.040590
 -0.196592,  1.238643, -0.794902,  0.004448,  0.004448
 -0.196348,  0.995416, -0.674428, -0.027482, -0.027482
 -0.196104,  0.758287, -0.458332, -0.052951, -0.052951
 -0.195859,  0.564447, -0.166871, -0.070508, -0.070508
 -0.195615,  0.424270,  0.165148, -0.079598, -0.079598
 -0.195371,  0.323634,  0.494818, -0.080547, -0.080547
 -0.195127,  0.232932,  0.779651, -0.074443, -0.074443
 -0.194883,  0.119861,  0.985899, -0.062942, -0.062942
 -0.194639, -0.037714,  1.094490, -0.048027, -0.048027
 -0.194395, -0.242510,  1.103190, -0.031756, -0.031756
 -0.194150, -0.474973,  1.024899, -0.016033, -0.016033
 -0.193906, -0.697829,  0.883173, -0.002431, -0.002431
 -0.193662, -0.866509,  0.706567,  0.007924,  0.007924
 -0.193418, -0.941750,  0.523242,  0.014389,  0.014389
 -0.193174, -0.899991,  0.356767,  0.016782,  0.016782
 -0.192930, -0.738525,  0.223492,  0.015303,  0.015303
 -0.192686, -0.474724,  0.131591,  0.010432,  0.010432
 -0.192441, -0.140783,  0.081675,  0.002809,  0.002809
 -0.192197,  0.223544,  0.068556, -0.006863, -0.006863
 -0.191953,  0.577897,  0.083336, -0.017893, -0.017893
 -0.191709,  0.886509,  0.114974, -0.029648, -0.029648
 -0.191465,  1.121263,  0.150970, -0.041562, -0.041562
